Taxa,Taxonomy,Taxon
ab90884f7d1ff332426c7a6f6b2f7361,Mucoromycota,k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;s__Umbelopsis_ramanniana;sh__SH0806611.10FU
3d56919f116dd0d2394d315c0b33cba3,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__Trechispora_dimitica;sh__SH0863538.10FU
25a36c53e0114f34c12e6893defe5970,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium
6a4e36a2244e129c27293bbc31d376d8,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthales_fam_Incertae_sedis;g__Diaporthales_gen_Incertae_sedis;s__Diaporthales_sp;sh__SH0907733.10FU
9bc2959f372b1215595f3606f7f85189,Ascomycota,k__Fungi;p__Ascomycota
fa482db6124357bdd8b5909df68566bd,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes
7da0ba41c8f5cda615efa986d021eaaa,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiales_fam_Incertae_sedis;g__Venturiales_gen_Incertae_sedis;s__Venturiales_sp
2ff50fd92a75f9c42547c1b6d3c74151,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp;sh__SH0961184.10FU
e399dc7c0823811b06f9eea10fa4ea6c,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Cladosporiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_herbarum;sh__SH0962330.10FU
1e393999ecf9d1b361707e7bc2939b0f,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chloridium;s__Chloridium_aseptatum;sh__SH0857101.10FU
849b77316af4af10723778c8e21a17e0,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales
281882a8350fe0e6fbd0dc76017f922d,Ascomycota,k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0999694.10FU
784461cadde8e3ed8631254250628a94,Ascomycota,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Saccharomycetales_gen_Incertae_sedis;s__Saccharomycetales_sp;sh__SH0903004.10FU
00f3a85e7fb560a94e1ff2e2e3c3df3a,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp;sh__SH0735357.10FU
3b9c14db6f196a4a5b2591653ceab0f9,Ascomycota,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Lipomycetaceae;g__Lipomyces;s__Lipomyces_starkeyi;sh__SH0955858.10FU
b8b359930d404b3fd7928abc66af8994,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_sp
5b72bc25ca4b063b250590b8691b85a6,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp;sh__SH0956690.10FU
8d717f501c5c78238d12a405e60aaf8a,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium
6c02071a7d031809a920a59a7300a7c2,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Onygenales_gen_Incertae_sedis;s__Onygenales_sp;sh__SH0758681.10FU
6324190612d183b212524b621e05047e,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__Chaetomium_microascoides;sh__SH0930630.10FU
91d4edcee8b0ccec7e6fbea175589097,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces_wortmannii;sh__SH0973332.10FU
cbc82a3addc7a65a30ce2b8e229c3bd4,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae
bbfa843015c5015856a8fc12439c8002,Others,k__Fungi;p__Others;c__Others_cls_Incertae_sedis;o__Others_ord_Incertae_sedis;f__Others_fam_Incertae_sedis;g__Others_gen_Incertae_sedis;s__Others_sp;sh__SH0751939.10FU
e0446c1a9862ddb60115868934fb6fe0,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis;s__Sordariomycetes_sp
eab5cbb1ba18d031733e4935dcf8225b,Ascomycota,k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0861910.10FU
7327f15e12904e5979ece411104422bf,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Onygenales_gen_Incertae_sedis;s__Onygenales_sp;sh__SH0758645.10FU
b9863b0a024f20e2d5e915382d817d81,Basidiomycota,k__Fungi;p__Basidiomycota;c__Geminibasidiomycetes;o__Geminibasidiales;f__Geminibasidiaceae;g__Geminibasidium;s__Geminibasidium_sp
081fe09042eda0f6393473bb5a9212cf,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp
f402a6ec9047bc82bb459b4319255637,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp;sh__SH0940893.10FU
983724c2c437b18095a87690e39fe8df,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Onygenales_gen_Incertae_sedis;s__Onygenales_sp;sh__SH0758655.10FU
7e9b8c7e8fd1d41f404256a75ba95ba9,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_camphoratus;sh__SH0960978.10FU
1a02ae2256e925f88db4db9689474349,Others,k__Fungi;p__Others;c__Rozellomycotina_cls_Incertae_sedis;o__GS11;f__GS11_fam_Incertae_sedis;g__GS11_gen_Incertae_sedis;s__GS11_sp;sh__SH0808261.10FU
ec883aa26eb916516d2e4fe71c5849d5,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetales_fam_Incertae_sedis;g__Coniochaetales_gen_Incertae_sedis;s__Coniochaetales_sp;sh__SH0916697.10FU
2801cae44d4f9c4b70950576e76ecd7f,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_sp;sh__SH0854953.10FU
8db8d0de4d36589c5d52413b8958ca04,Basidiomycota,k__Fungi;p__Basidiomycota;c__Atractiellomycetes;o__Atractiellales;f__Hoehnelomycetaceae;g__Atractiella;s__Atractiella_rhizophila;sh__SH0789380.10FU
4ae72c0237ccce57053a8d3b7343794a,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis;s__Sordariomycetes_sp;sh__SH0840302.10FU
76805a54652b3c8254763168154c48b8,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_nutans;sh__SH0940579.10FU
378c89405d1e87fdd8c252b875a90013,Ascomycota,k__Fungi;p__Ascomycota
a6891d553172312871b436323ae5d13a,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Niessliaceae;g__Niesslia;s__Niesslia_aurantiaca;sh__SH0906119.10FU
3c80f74d3585c3a61df5818c653bd0f0,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Thelonectria;s__Thelonectria_blackeriella;sh__SH1607776.10FU
668ae7b5e32ca3f213ebdf8b932dc199,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces_purgamentorum;sh__SH1260479.10FU
d82ed77ba83dab3de694a5aed8ba4522,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp;sh__SH0906069.10FU
43aaef965a22b8054b6a5c7fcb084df3,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium
6d76c5e9242eaf30b599e4a11550e2bf,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Sclerodermataceae;g__Pisolithus;s__Pisolithus_arhizus;sh__SH0820215.10FU
5690eda7f487ffeb3cadfd98ab0ee6d1,Ascomycota,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiomycetes_ord_Incertae_sedis;f__Leotiomycetes_fam_Incertae_sedis;g__Leotiomycetes_gen_Incertae_sedis;s__Leotiomycetes_sp;sh__SH0966866.10FU
678b55b21908d36ff45a941ef587828c,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp;sh__SH0915400.10FU
34c1e7ed13a15eb7015fa44830f91509,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae
73b17f7e97ccad3e9d44351ff7c7d8fa,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Cordanaceae;g__Cordana;s__Cordana_terrestris;sh__SH0818489.10FU
b881b052b6ae0007cb4e2f1759100cfb,Ascomycota,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Leuconeurospora;s__Leuconeurospora_sp;sh__SH0945988.10FU
e02991b04aaab591ee8fe3fbebf7ad84,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_sp;sh__SH0858351.10FU
bef9623a6ce01a2040e0106288e078e5,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatosporaceae_gen_Incertae_sedis;s__Phomatosporaceae_sp;sh__SH0819520.10FU
02b75a2ebe3cbb16ce954e8bd9adb7d4,Ascomycota,k__Fungi;p__Ascomycota
061bf473038ee2545624f92ff7afe658,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium
9257a423a96761ce1692caead8fe73c1,Ascomycota,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron
40ecdc22748694ccffc83c47efd12f74,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia;s__Venturia_sp;sh__SH0849907.10FU
c25eebabc1704b35d6fd71584abcaaf8,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp
693d57de845e7203184698785c424a25,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Oliveoniaceae;g__Oliveonia;s__Oliveonia_sp
7a416d48eb6b44d13c74f9af01b2cba3,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena;s__Mycena_zephirus;sh__SH0749006.10FU
412160fba6cbd77dd14488a813779e6b,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes_ord_Incertae_sedis;f__Agaricomycetes_fam_Incertae_sedis;g__Agaricomycetes_gen_Incertae_sedis;s__Agaricomycetes_sp;sh__SH0961125.10FU
a0ada4b356b6a5addc351fa00dafef47,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__Sebacina_sp;sh__SH0933999.10FU
fa24ce2aff005f3a435e919b245a543c,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Onygenales_gen_Incertae_sedis;s__Onygenales_sp;sh__SH0758817.10FU
22660c959049d0a933c307ce138f9de1,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis;s__Sordariomycetes_sp;sh__SH0840258.10FU
ca0c1623bef7b770babeaf9791867f99,Ascomycota,k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0957399.10FU
fcbb39a8c3a46e1d2b60b71b92906152,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraconiothyrium;s__Paraconiothyrium_salinum;sh__SH0991324.10FU
e2cfeb923f9bdb24505f0b403aa94e41,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae
84f6998f9b93aef37ee9f2ca8995f0cd,Mortierellomycota,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_lapis;sh__SH1528497.10FU
0b7e115c68c70d91598fe6db24320d80,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturiaceae_gen_Incertae_sedis;s__Venturiaceae_sp;sh__SH0849902.10FU
4786b791e427d0f0bdb6a1ce1ef7afea,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus
07bcfee1a98dfa5ea4f24264ae273fb9,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Lasionectriopsis;s__Lasionectriopsis_spinosa;sh__SH0940829.10FU
adfac5909348a1289d14fa7c009c8915,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes
360dc4e5387eabebb09bf2a66abc3ff7,Basidiomycota,k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_sp;sh__SH0845518.10FU
a8e7e9dced8b34ddec80063a783b86a5,Basidiomycota,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Microbotryomycetes_fam_Incertae_sedis;g__Microbotryomycetes_gen_Incertae_sedis;s__Microbotryomycetes_sp;sh__SH1022647.10FU
4080c277864f533bfe3afe33c5e28eb7,Ascomycota,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Sarcosomataceae;g__Plectania
327117ee643ab0f1960461563a6e1ae4,Ascomycota,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Tuber;s__Tuber_sp;sh__SH0747113.10FU
d97927577054486f77a513070c060b06,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys_rosea;sh__SH0940757.10FU
bedbfe8e84f7576784af5aed31fab444,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Mariannaea;s__Mariannaea_atlantica;sh__SH1857922.10FU
ebc469a1ffdb55c5be16b491c0ac82c3,Ascomycota,k__Fungi;p__Ascomycota
6ed297b56135ef518293135fb2135a6b,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Sclerodermataceae;g__Scleroderma;s__Scleroderma_areolatum;sh__SH0984842.10FU
9c4bfb29f14130dcb0f61860d5c3de65,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp;sh__SH0927826.10FU
e6ef714e8f600c0b1c283e77bfc247b9,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp;sh__SH0922179.10FU
f42587517b0703244c90e39608a98ea7,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium
c1b3191a3f5cc5190ed6cac97ac96f78,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiales_fam_Incertae_sedis;g__Venturiales_gen_Incertae_sedis;s__Venturiales_sp
5ad7fbf74bb9b20eac6b584d3678b2a7,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp;sh__SH0818777.10FU
b408b6cc5a9fd09a4a8695dafd007209,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Cordycipitaceae_gen_Incertae_sedis;s__Cordycipitaceae_sp;sh__SH0818739.10FU
366ee27612ddb6a3295addc391229a4c,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_pulchra;sh__SH0956642.10FU
67e71e5b4b5b06aa7890e6d64db4722c,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp;sh__SH0956932.10FU
debb0290acbafa5f0e17546fec66c231,Others,k__Fungi;p__Others;c__Others_cls_Incertae_sedis;o__Others_ord_Incertae_sedis;f__Others_fam_Incertae_sedis;g__Others_gen_Incertae_sedis;s__Others_sp;sh__SH0751708.10FU
a653b7c082c6f3e791c2e3e1b9da663a,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys
ac9c088c89503c071cf6c746271852dd,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_sp
fc631d21a129af2ae3a9800d11d1c607,Mortierellomycota,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae
e9409971422fcc2cd89a46b0f9c0a258,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Kalmusia;s__Kalmusia_variispora;sh__SH0957444.10FU
d159b337d56fbca1ae96dc595d77027b,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum;s__Geastrum_sp
f9ade1f13fccb8a7b6677a0404afe49e,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Staphylotrichum;s__Staphylotrichum_boninense;sh__SH0978723.10FU
83713e587cc4a5d6768c86af44e5f83b,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiales_fam_Incertae_sedis;g__Venturiales_gen_Incertae_sedis;s__Venturiales_sp;sh__SH0839246.10FU
8bf440d597e46edf9618a97ae6883970,Ascomycota,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizales_fam_Incertae_sedis;g__Pezizales_gen_Incertae_sedis;s__Pezizales_sp;sh__SH0987854.10FU
1ac6af0d7c94967a53e2dcf511cce211,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Hypocreaceae_gen_Incertae_sedis;s__Hypocreaceae_sp;sh__SH0884818.10FU
7a5012b835c30c9044db7d07e8ae4aab,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Nectria;s__Nectria_sp;sh__SH0731594.10FU
71ac4a8d9f8d261e972d2aed64943821,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Onygenales_gen_Incertae_sedis;s__Onygenales_sp
2af817e19b8da2506231b427aae5edec,Others,k__Fungi;p__Others;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0906728.10FU
2e14c6d5d336837e3409ba9d8e8e7455,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Xylariaceae_gen_Incertae_sedis;s__Xylariaceae_sp;sh__SH1008223.10FU
5c3158d98ae7185c37026511e5dbdb2c,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium
02d54634a9af6812c3f842c316f2dcf6,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp;sh__SH0920158.10FU
6eb8ec4fa89cc4e83b291c013da7fb5a,Ascomycota,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Helvellaceae;g__Helvella;s__Helvella_corbierei;sh__SH0936319.10FU
0ef5efe6456983a0b1f8610d3a5a2db2,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybaceae_gen_Incertae_sedis;s__Inocybaceae_sp;sh__SH1019348.10FU
ddaefa84d69ca5efc2f84c34865927b4,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp;sh__SH0882071.10FU
c09c64fe7591c48baa8311cc6bc8c474,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_nematophilum;sh__SH0736138.10FU
2ecd1f569029a08c8da647e93eab7d06,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Mariannaea
90d343d7e7580bc02fde011d185a042e,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp
19e70a77468e65731bbe4e54953e120d,Ascomycota,k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0998022.10FU
c0b73113c2a3267e78e821d6079525b8,Ascomycota,k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae;g__Glutinoglossum;s__Glutinoglossum_methvenii;sh__SH1022750.10FU
fc9305b1208fd7182477e89601f63a71,Ascomycota,k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0958287.10FU
018f931b393397f174e2a98cc136a317,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita
e5963396e0f73e691f15aad08fdde297,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Chaetothyriales_gen_Incertae_sedis;s__Chaetothyriales_sp;sh__SH0961509.10FU
cffa44d3ba67edcfa63298f27ff4275e,Others,k__Fungi
8c0329d16c2cfef1389fade9beca650b,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales
3b9e2eadf5fc259d597c9c87973eeab6,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces_minioluteus
1789c8026b89cccd613043ac32fa05dd,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Tolypocladium;s__Tolypocladium_sp
670bc983f1cb8c93173f61b79d7fbb5d,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
0c483ed3a2aa46c6cef5013306ea6ba8,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae
98906e38db8e05a595f3c0efb3021003,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_patris-mei;sh__SH0940595.10FU
fe88b258caa5f1d040b98bcc253c9ec8,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_sp;sh__SH0977983.10FU
eacb80138d0f2f8f06743eb005acfac8,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales;f__Ophiostomataceae;g__Sporothrix;s__Sporothrix_inflata;sh__SH1002614.10FU
ebe8128814c83510e60a6de810f56b66,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Amphisphaeriales;f__Sporocadaceae;g__Discosia;s__Discosia_yakushimensis;sh__SH0911382.10FU
3030911dd4580cf27bed5c8809e0d7b7,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_piperis
b5866b2f5fb5eec28c648aa881fd6994,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp;sh__SH0749780.10FU
9a96ecd907c063cb6be4b0f22dc996d3,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Arthropsis;s__Arthropsis_hispanica;sh__SH0784653.10FU
cd5e35cc5b288f373b58a7b744b9d375,Others,k__Fungi;p__Others_phy_Incertae_sedis;c__Others_phy_Incertae_sedis_cls_Incertae_sedis;o__Others_phy_Incertae_sedis_ord_Incertae_sedis;f__Others_phy_Incertae_sedis_fam_Incertae_sedis;g__Others_phy_Incertae_sedis_gen_Incertae_sedis;s__Others_phy_Incertae_sedis_sp
